term,tf-idf,document
источник,7.10652E-05,31.txt
источник,7.10652E-05,77.txt
источник,7.10652E-05,80.txt
источник,7.10652E-05,81.txt
общий,7.10652E-05,77.txt
общий,7.10652E-05,80.txt
общий,7.10652E-05,81.txt
сразу,7.10652E-05,31.txt
сразу,7.10652E-05,63.txt
старый,7.10652E-05,14.txt
старый,7.10652E-05,31.txt
старый,7.10652E-05,39.txt
старый,7.10652E-05,40.txt
старый,7.10652E-05,52.txt
старый,7.10652E-05,53.txt
старый,7.10652E-05,77.txt
старый,7.10652E-05,80.txt
старый,7.10652E-05,81.txt
точно,7.10652E-05,12.txt
точно,7.10652E-05,25.txt
точно,7.10652E-05,31.txt
точно,7.10652E-05,53.txt
как,7.104E-05,29.txt
как,7.104E-05,33.txt
как,7.104E-05,34.txt
аккаунт,7.09711E-05,76.txt
маркетинг,7.09711E-05,76.txt
мобильный,7.09711E-05,76.txt
пост,7.09711E-05,7.txt
пост,7.09711E-05,76.txt
поток,7.09711E-05,76.txt
соглашение,7.09711E-05,76.txt
становиться,7.09711E-05,7.txt
становиться,7.09711E-05,76.txt
вот,7.08246E-05,14.txt
вот,7.08246E-05,17.txt
делать,7.08246E-05,14.txt
делать,7.08246E-05,62.txt
другой,7.08246E-05,35.txt
другой,7.08246E-05,36.txt
зуб,7.08246E-05,14.txt
зуб,7.08246E-05,23.txt
например,7.08246E-05,12.txt
например,7.08246E-05,63.txt
нет,7.08246E-05,15.txt
нет,7.08246E-05,25.txt
нет,7.08246E-05,63.txt
система,7.08246E-05,35.txt
система,7.08246E-05,36.txt
я,7.08246E-05,35.txt
я,7.08246E-05,36.txt
я,7.08246E-05,51.txt
я,7.08246E-05,57.txt
я,7.08246E-05,58.txt
новость,7.07512E-05,6.txt
добавлять,7.07292E-05,67.txt
несколько,7.07292E-05,62.txt
проходить,7.07292E-05,27.txt
проходить,7.07292E-05,30.txt
путь,7.07292E-05,26.txt
путь,7.07292E-05,27.txt
путь,7.07292E-05,55.txt
путь,7.07292E-05,95.txt
ссылка,7.07292E-05,29.txt
ссылка,7.07292E-05,33.txt
ссылка,7.07292E-05,34.txt
по,7.0668E-05,54.txt
игра,7.06104E-05,56.txt
действовать,7.05568E-05,21.txt
инструкция,7.05568E-05,6.txt
когда,7.05568E-05,6.txt
материал,7.05568E-05,11.txt
материал,7.05568E-05,12.txt
материал,7.05568E-05,14.txt
материал,7.05568E-05,25.txt
материал,7.05568E-05,30.txt
работать,7.05568E-05,14.txt
работать,7.05568E-05,41.txt
работать,7.05568E-05,42.txt
работать,7.05568E-05,53.txt
работодатель,7.05568E-05,29.txt
работодатель,7.05568E-05,33.txt
работодатель,7.05568E-05,34.txt
раз,7.05568E-05,63.txt
на,7.0543E-05,47.txt
на,7.0543E-05,55.txt
от,7.04312E-05,24.txt
себя,7.04312E-05,68.txt
себя,7.04312E-05,83.txt
себя,7.04312E-05,89.txt
себя,7.04312E-05,9.txt
себя,7.04312E-05,90.txt
комментарий,7.0341E-05,31.txt
комментарий,7.0341E-05,72.txt
как,7.03E-05,46.txt
как,7.03E-05,48.txt
как,7.03E-05,49.txt
на,7.02515E-05,54.txt
контент,7.0149E-05,59.txt
она,7.0149E-05,59.txt
ответ,7.0149E-05,59.txt
публикация,7.0149E-05,13.txt
услуга,7.0149E-05,59.txt
чтобы,7.0149E-05,35.txt
чтобы,7.0149E-05,36.txt
чтобы,7.0149E-05,59.txt
или,7.00796E-05,16.txt
русский,7.00796E-05,79.txt
по,7.00791E-05,67.txt
по,7.00791E-05,76.txt
хабр,7.00791E-05,76.txt
да,7E-05,51.txt
да,7E-05,57.txt
да,7E-05,58.txt
да,7E-05,68.txt
да,7E-05,9.txt
далеко,7E-05,41.txt
далеко,7E-05,42.txt
иметь,7E-05,41.txt
иметь,7E-05,42.txt
иметь,7E-05,51.txt
иметь,7E-05,57.txt
иметь,7E-05,58.txt
иметь,7E-05,61.txt
иметь,7E-05,99.txt
никто,7E-05,41.txt
никто,7E-05,42.txt
никто,7E-05,54.txt
никто,7E-05,61.txt
никто,7E-05,83.txt
никто,7E-05,89.txt
никто,7E-05,90.txt
никто,7E-05,99.txt
сторона,7E-05,51.txt
сторона,7E-05,56.txt
сторона,7E-05,57.txt
сторона,7E-05,58.txt
сторона,7E-05,68.txt
сторона,7E-05,9.txt
интернет,6.99223E-05,27.txt
какой,6.99223E-05,11.txt
какой,6.99223E-05,27.txt
какой,6.99223E-05,52.txt
они,6.99223E-05,11.txt
самый,6.99223E-05,53.txt
самый,6.99223E-05,63.txt
самый,6.99223E-05,73.txt
статья,6.99223E-05,73.txt
человек,6.99223E-05,23.txt
человек,6.99223E-05,52.txt
лайфхаки,6.992E-05,93.txt
у,6.98932E-05,30.txt
дом,6.97965E-05,15.txt
думать,6.97965E-05,13.txt
думать,6.97965E-05,15.txt
думать,6.97965E-05,17.txt
думать,6.97965E-05,60.txt
думать,6.97965E-05,64.txt
думать,6.97965E-05,65.txt
думать,6.97965E-05,67.txt
думать,6.97965E-05,70.txt
думать,6.97965E-05,74.txt
думать,6.97965E-05,75.txt
думать,6.97965E-05,78.txt
образ,6.97965E-05,1.txt
образ,6.97965E-05,15.txt
образ,6.97965E-05,2.txt
образ,6.97965E-05,20.txt
образ,6.97965E-05,27.txt
образ,6.97965E-05,55.txt
основа,6.97965E-05,1.txt
основа,6.97965E-05,2.txt
основа,6.97965E-05,20.txt
основа,6.97965E-05,55.txt
основа,6.97965E-05,86.txt
основа,6.97965E-05,87.txt
открывать,6.97965E-05,1.txt
открывать,6.97965E-05,15.txt
открывать,6.97965E-05,16.txt
открывать,6.97965E-05,2.txt
открывать,6.97965E-05,20.txt
открывать,6.97965E-05,26.txt
открывать,6.97965E-05,86.txt
отступ,6.97965E-05,60.txt
отступ,6.97965E-05,64.txt
отступ,6.97965E-05,65.txt
отступ,6.97965E-05,67.txt
отступ,6.97965E-05,70.txt
отступ,6.97965E-05,74.txt
отступ,6.97965E-05,75.txt
оформление,6.97965E-05,60.txt
оформление,6.97965E-05,64.txt
оформление,6.97965E-05,65.txt
оформление,6.97965E-05,70.txt
оформление,6.97965E-05,74.txt
оформление,6.97965E-05,75.txt
переходить,6.97965E-05,1.txt
переходить,6.97965E-05,13.txt
переходить,6.97965E-05,15.txt
переходить,6.97965E-05,2.txt
переходить,6.97965E-05,20.txt
переходить,6.97965E-05,26.txt
переходить,6.97965E-05,27.txt
переходить,6.97965E-05,47.txt
переходить,6.97965E-05,55.txt
переходить,6.97965E-05,86.txt
скорость,6.97965E-05,15.txt
скорость,6.97965E-05,26.txt
скорость,6.97965E-05,27.txt
топ,6.97965E-05,15.txt
топ,6.97965E-05,17.txt
топ,6.97965E-05,32.txt
топ,6.97965E-05,55.txt
топ,6.97965E-05,84.txt
топ,6.97965E-05,85.txt
топ,6.97965E-05,87.txt
утилита,6.97965E-05,1.txt
утилита,6.97965E-05,13.txt
утилита,6.97965E-05,15.txt
утилита,6.97965E-05,16.txt
утилита,6.97965E-05,17.txt
утилита,6.97965E-05,2.txt
утилита,6.97965E-05,20.txt
утилита,6.97965E-05,26.txt
утилита,6.97965E-05,27.txt
утилита,6.97965E-05,32.txt
утилита,6.97965E-05,47.txt
утилита,6.97965E-05,55.txt
утилита,6.97965E-05,71.txt
утилита,6.97965E-05,72.txt
утилита,6.97965E-05,78.txt
утилита,6.97965E-05,84.txt
утилита,6.97965E-05,85.txt
утилита,6.97965E-05,86.txt
утилита,6.97965E-05,87.txt
аккаунт,6.97682E-05,91.txt
информация,6.97682E-05,21.txt
информация,6.97682E-05,91.txt
маркетинг,6.97682E-05,91.txt
мобильный,6.97682E-05,91.txt
пост,6.97682E-05,91.txt
поток,6.97682E-05,91.txt
соглашение,6.97682E-05,91.txt
становиться,6.97682E-05,21.txt
становиться,6.97682E-05,61.txt
становиться,6.97682E-05,99.txt
на,6.96685E-05,53.txt
август,6.96579E-05,73.txt
выход,6.96579E-05,41.txt
выход,6.96579E-05,42.txt
знакомый,6.96579E-05,41.txt
знакомый,6.96579E-05,42.txt
значит,6.96579E-05,73.txt
инфраструктура,6.96579E-05,73.txt
ко,6.96579E-05,73.txt
нормальный,6.96579E-05,41.txt
нормальный,6.96579E-05,42.txt
обратный,6.96579E-05,73.txt
отличный,6.96579E-05,41.txt
отличный,6.96579E-05,42.txt
планета,6.96579E-05,41.txt
планета,6.96579E-05,42.txt
получение,6.96579E-05,41.txt
получение,6.96579E-05,42.txt
получение,6.96579E-05,73.txt
пользоваться,6.96579E-05,73.txt
прототип,6.96579E-05,41.txt
прототип,6.96579E-05,42.txt
реальность,6.96579E-05,41.txt
реальность,6.96579E-05,42.txt
рубль,6.96579E-05,41.txt
рубль,6.96579E-05,42.txt
совершенно,6.96579E-05,73.txt
терять,6.96579E-05,73.txt
учитывать,6.96579E-05,41.txt
учитывать,6.96579E-05,42.txt
эффективный,6.96579E-05,73.txt
более,6.95929E-05,30.txt
более,6.95929E-05,41.txt
более,6.95929E-05,42.txt
большой,6.95929E-05,30.txt
большой,6.95929E-05,79.txt
создавать,6.95929E-05,30.txt
создавать,6.95929E-05,66.txt
создавать,6.95929E-05,95.txt
часть,6.95929E-05,66.txt
все,6.956E-05,41.txt
все,6.956E-05,42.txt
все,6.956E-05,73.txt
проблема,6.9504E-05,47.txt
прямо,6.9504E-05,17.txt
сотрудник,6.9504E-05,46.txt
сотрудник,6.9504E-05,48.txt
сотрудник,6.9504E-05,49.txt
сотрудник,6.9504E-05,94.txt
сотрудник,6.9504E-05,96.txt
сотрудник,6.9504E-05,97.txt
уже,6.9504E-05,16.txt
уже,6.9504E-05,87.txt
хабр,6.94902E-05,66.txt
авторский,6.94788E-05,29.txt
авторский,6.94788E-05,33.txt
авторский,6.94788E-05,34.txt
авторский,6.94788E-05,46.txt
авторский,6.94788E-05,48.txt
авторский,6.94788E-05,49.txt
авторский,6.94788E-05,94.txt
авторский,6.94788E-05,96.txt
авторский,6.94788E-05,97.txt
больший,6.94788E-05,46.txt
больший,6.94788E-05,48.txt
больший,6.94788E-05,49.txt
больший,6.94788E-05,54.txt
больший,6.94788E-05,94.txt
больший,6.94788E-05,96.txt
больший,6.94788E-05,97.txt
г,6.94788E-05,30.txt
город,6.94788E-05,30.txt
город,6.94788E-05,46.txt
город,6.94788E-05,48.txt
город,6.94788E-05,49.txt
график,6.94788E-05,30.txt
график,6.94788E-05,54.txt
график,6.94788E-05,95.txt
группа,6.94788E-05,46.txt
группа,6.94788E-05,48.txt
группа,6.94788E-05,49.txt
деталь,6.94788E-05,54.txt
деталь,6.94788E-05,95.txt
доступный,6.94788E-05,30.txt
доступный,6.94788E-05,46.txt
доступный,6.94788E-05,48.txt
доступный,6.94788E-05,49.txt
заглядывать,6.94788E-05,29.txt
заглядывать,6.94788E-05,33.txt
заглядывать,6.94788E-05,34.txt
заглядывать,6.94788E-05,46.txt
заглядывать,6.94788E-05,48.txt
заглядывать,6.94788E-05,49.txt
заглядывать,6.94788E-05,94.txt
заглядывать,6.94788E-05,96.txt
заглядывать,6.94788E-05,97.txt
интересно,6.94788E-05,30.txt
интересно,6.94788E-05,95.txt
использоваться,6.94788E-05,29.txt
использоваться,6.94788E-05,30.txt
использоваться,6.94788E-05,33.txt
использоваться,6.94788E-05,34.txt
использоваться,6.94788E-05,94.txt
использоваться,6.94788E-05,96.txt
использоваться,6.94788E-05,97.txt
компьютер,6.94788E-05,30.txt
компьютер,6.94788E-05,62.txt
компьютер,6.94788E-05,95.txt
кстати,6.94788E-05,29.txt
кстати,6.94788E-05,33.txt
кстати,6.94788E-05,34.txt
кстати,6.94788E-05,46.txt
кстати,6.94788E-05,48.txt
кстати,6.94788E-05,49.txt
кстати,6.94788E-05,95.txt
никогда,6.94788E-05,46.txt
никогда,6.94788E-05,48.txt
никогда,6.94788E-05,49.txt
никогда,6.94788E-05,54.txt
никогда,6.94788E-05,95.txt
оборудование,6.94788E-05,30.txt
оборудование,6.94788E-05,95.txt
одноразовый,6.94788E-05,29.txt
одноразовый,6.94788E-05,30.txt
одноразовый,6.94788E-05,33.txt
одноразовый,6.94788E-05,34.txt
одноразовый,6.94788E-05,46.txt
одноразовый,6.94788E-05,48.txt
одноразовый,6.94788E-05,49.txt
одноразовый,6.94788E-05,95.txt
оценивать,6.94788E-05,29.txt
оценивать,6.94788E-05,33.txt
оценивать,6.94788E-05,34.txt
п,6.94788E-05,30.txt
п,6.94788E-05,94.txt
п,6.94788E-05,95.txt
п,6.94788E-05,96.txt
п,6.94788E-05,97.txt
поддерживать,6.94788E-05,94.txt
поддерживать,6.94788E-05,95.txt
поддерживать,6.94788E-05,96.txt
поддерживать,6.94788E-05,97.txt
пойти,6.94788E-05,29.txt
пойти,6.94788E-05,30.txt
пойти,6.94788E-05,33.txt
пойти,6.94788E-05,34.txt
пойти,6.94788E-05,94.txt
пойти,6.94788E-05,96.txt
пойти,6.94788E-05,97.txt
правило,6.94788E-05,46.txt
правило,6.94788E-05,48.txt
правило,6.94788E-05,49.txt
правило,6.94788E-05,95.txt
правильно,6.94788E-05,62.txt
правильно,6.94788E-05,95.txt
разбирать,6.94788E-05,29.txt
разбирать,6.94788E-05,33.txt
разбирать,6.94788E-05,34.txt
разбирать,6.94788E-05,54.txt
ресурс,6.94788E-05,94.txt
ресурс,6.94788E-05,96.txt
ресурс,6.94788E-05,97.txt
связывать,6.94788E-05,62.txt
связывать,6.94788E-05,94.txt
связывать,6.94788E-05,96.txt
связывать,6.94788E-05,97.txt
следовать,6.94788E-05,46.txt
следовать,6.94788E-05,48.txt
следовать,6.94788E-05,49.txt
следовать,6.94788E-05,54.txt
следовать,6.94788E-05,94.txt
следовать,6.94788E-05,95.txt
следовать,6.94788E-05,96.txt
следовать,6.94788E-05,97.txt
список,6.94788E-05,54.txt
схема,6.94788E-05,29.txt
схема,6.94788E-05,33.txt
схема,6.94788E-05,34.txt
схема,6.94788E-05,54.txt
убегать,6.94788E-05,29.txt
убегать,6.94788E-05,33.txt
убегать,6.94788E-05,34.txt
убегать,6.94788E-05,62.txt
убегать,6.94788E-05,95.txt
яндекс,6.94788E-05,94.txt
яндекс,6.94788E-05,96.txt
яндекс,6.94788E-05,97.txt
администрирование,6.93906E-05,4.txt
дизайн,6.93906E-05,4.txt
менеджмент,6.93906E-05,4.txt
его,6.93324E-05,77.txt
его,6.93324E-05,80.txt
его,6.93324E-05,81.txt
поделиться,6.93324E-05,43.txt
поделиться,6.93324E-05,44.txt
поделиться,6.93324E-05,7.txt
размещать,6.93324E-05,31.txt
размещать,6.93324E-05,43.txt
размещать,6.93324E-05,44.txt
размещать,6.93324E-05,52.txt
размещать,6.93324E-05,53.txt
хорошо,6.93324E-05,31.txt
хорошо,6.93324E-05,77.txt
хорошо,6.93324E-05,80.txt
хорошо,6.93324E-05,81.txt
банкротство,6.91754E-05,37.txt
банкротство,6.91754E-05,38.txt
верификация,6.91754E-05,37.txt
верификация,6.91754E-05,38.txt
изготавливать,6.91754E-05,37.txt
изготавливать,6.91754E-05,38.txt
курсы,6.91754E-05,37.txt
курсы,6.91754E-05,38.txt
курсы,6.91754E-05,55.txt
курсы,6.91754E-05,83.txt
курсы,6.91754E-05,86.txt
курсы,6.91754E-05,89.txt
курсы,6.91754E-05,90.txt
ликбез,6.91754E-05,37.txt
ликбез,6.91754E-05,38.txt
начинать,6.91754E-05,32.txt
начинать,6.91754E-05,37.txt
начинать,6.91754E-05,38.txt
платежный,6.91754E-05,37.txt
платежный,6.91754E-05,38.txt
радио,6.91754E-05,37.txt
радио,6.91754E-05,38.txt
сегодня,6.91754E-05,83.txt
сегодня,6.91754E-05,89.txt
сегодня,6.91754E-05,90.txt
смена,6.91754E-05,37.txt
смена,6.91754E-05,38.txt
удаление,6.91754E-05,37.txt
удаление,6.91754E-05,38.txt
учетный,6.91754E-05,37.txt
учетный,6.91754E-05,38.txt
факт,6.91754E-05,26.txt
факт,6.91754E-05,27.txt
факт,6.91754E-05,37.txt
факт,6.91754E-05,38.txt
факт,6.91754E-05,67.txt
факт,6.91754E-05,86.txt
читаемый,6.91754E-05,37.txt
читаемый,6.91754E-05,38.txt
вконтакте,6.912E-05,39.txt
вконтакте,6.912E-05,40.txt
вконтакте,6.912E-05,77.txt
вконтакте,6.912E-05,80.txt
вконтакте,6.912E-05,81.txt
второй,6.912E-05,11.txt
второй,6.912E-05,14.txt
второй,6.912E-05,25.txt
второй,6.912E-05,31.txt
второй,6.912E-05,52.txt
второй,6.912E-05,63.txt
второй,6.912E-05,77.txt
второй,6.912E-05,80.txt
второй,6.912E-05,81.txt
выполнять,6.912E-05,12.txt
выполнять,6.912E-05,14.txt
выполнять,6.912E-05,63.txt
здесь,6.912E-05,11.txt
история,6.912E-05,52.txt
история,6.912E-05,77.txt
история,6.912E-05,80.txt
история,6.912E-05,81.txt
компьютерный,6.912E-05,14.txt
компьютерный,6.912E-05,25.txt
компьютерный,6.912E-05,53.txt
математика,6.912E-05,63.txt
между,6.912E-05,11.txt
между,6.912E-05,12.txt
между,6.912E-05,14.txt
между,6.912E-05,39.txt
между,6.912E-05,40.txt
между,6.912E-05,52.txt
небольшой,6.912E-05,12.txt
небольшой,6.912E-05,53.txt
небольшой,6.912E-05,63.txt
оно,6.912E-05,14.txt
оно,6.912E-05,25.txt
оно,6.912E-05,31.txt
оно,6.912E-05,52.txt
популярный,6.912E-05,11.txt
популярный,6.912E-05,12.txt
популярный,6.912E-05,31.txt
потом,6.912E-05,11.txt
потом,6.912E-05,39.txt
потом,6.912E-05,40.txt
потом,6.912E-05,63.txt
процесс,6.912E-05,14.txt
процесс,6.912E-05,25.txt
процесс,6.912E-05,31.txt
процесс,6.912E-05,77.txt
процесс,6.912E-05,80.txt
процесс,6.912E-05,81.txt
рекламный,6.912E-05,12.txt
рекламный,6.912E-05,39.txt
рекламный,6.912E-05,40.txt
рекламный,6.912E-05,53.txt
рекламный,6.912E-05,77.txt
рекламный,6.912E-05,80.txt
рекламный,6.912E-05,81.txt
сервер,6.912E-05,63.txt
контент,6.9102E-05,98.txt
она,6.9102E-05,98.txt
ответ,6.9102E-05,98.txt
услуга,6.9102E-05,98.txt
чтобы,6.9102E-05,98.txt
для,6.90855E-05,76.txt
вакансия,6.9E-05,94.txt
вакансия,6.9E-05,96.txt
вакансия,6.9E-05,97.txt
вообще,6.9E-05,21.txt
данный,6.9E-05,21.txt
полезный,6.9E-05,94.txt
полезный,6.9E-05,96.txt
полезный,6.9E-05,97.txt
происходить,6.9E-05,21.txt
происходить,6.9E-05,46.txt
происходить,6.9E-05,48.txt
происходить,6.9E-05,49.txt
именно,6.8966E-05,1.txt
именно,6.8966E-05,13.txt
именно,6.8966E-05,2.txt
именно,6.8966E-05,20.txt
именно,6.8966E-05,32.txt
именно,6.8966E-05,41.txt
именно,6.8966E-05,42.txt
именно,6.8966E-05,84.txt
модель,6.8966E-05,32.txt
модель,6.8966E-05,60.txt
модель,6.8966E-05,64.txt
модель,6.8966E-05,65.txt
модель,6.8966E-05,87.txt
ты,6.8966E-05,1.txt
ты,6.8966E-05,2.txt
ты,6.8966E-05,32.txt
ты,6.8966E-05,86.txt
игра,6.89292E-05,78.txt
по,6.89013E-05,27.txt
пользователь,6.89013E-05,91.txt
сайт,6.89013E-05,3.txt
если,6.87379E-05,70.txt
если,6.87379E-05,74.txt
если,6.87379E-05,75.txt
если,6.87379E-05,84.txt
за,6.8712E-05,77.txt
за,6.8712E-05,80.txt
за,6.8712E-05,81.txt
который,6.8712E-05,43.txt
который,6.8712E-05,44.txt
мочь,6.8712E-05,31.txt
этот,6.8712E-05,7.txt
становиться,6.85653E-05,87.txt
выбирать,6.85089E-05,62.txt
выбирать,6.85089E-05,67.txt
использование,6.85089E-05,29.txt
использование,6.85089E-05,33.txt
использование,6.85089E-05,34.txt
настройка,6.84E-05,23.txt
устройство,6.84E-05,23.txt
хаб,6.84E-05,35.txt
хаб,6.84E-05,36.txt
данные,6.83639E-05,15.txt
каждый,6.83639E-05,12.txt
каждый,6.83639E-05,17.txt
каждый,6.83639E-05,63.txt
поэтому,6.83639E-05,14.txt
поэтому,6.83639E-05,16.txt
поэтому,6.83639E-05,47.txt
простой,6.83639E-05,23.txt
простой,6.83639E-05,63.txt
по,6.83124E-05,14.txt
или,6.82354E-05,41.txt
или,6.82354E-05,42.txt
русский,6.82354E-05,88.txt
в,6.8211E-05,91.txt
для,6.8211E-05,91.txt
на,6.8211E-05,52.txt
даже,6.81055E-05,32.txt
даже,6.81055E-05,67.txt
еще,6.81055E-05,84.txt
один,6.81055E-05,67.txt
помогать,6.81055E-05,39.txt
помогать,6.81055E-05,40.txt
сейчас,6.81055E-05,32.txt
аппарат,6.81045E-05,1.txt
аппарат,6.81045E-05,2.txt
аппарат,6.81045E-05,20.txt
аппарат,6.81045E-05,61.txt
аппарат,6.81045E-05,70.txt
аппарат,6.81045E-05,74.txt
аппарат,6.81045E-05,75.txt
аппарат,6.81045E-05,99.txt
во,6.81045E-05,10.txt
во,6.81045E-05,60.txt
во,6.81045E-05,64.txt
во,6.81045E-05,65.txt
во,6.81045E-05,72.txt
во,6.81045E-05,73.txt
давать,6.81045E-05,10.txt
давать,6.81045E-05,51.txt
давать,6.81045E-05,57.txt
давать,6.81045E-05,58.txt
давать,6.81045E-05,60.txt
давать,6.81045E-05,64.txt
давать,6.81045E-05,65.txt
два,6.81045E-05,10.txt
два,6.81045E-05,51.txt
два,6.81045E-05,54.txt
два,6.81045E-05,57.txt
два,6.81045E-05,58.txt
два,6.81045E-05,70.txt
два,6.81045E-05,74.txt
два,6.81045E-05,75.txt
книга,6.81045E-05,1.txt
книга,6.81045E-05,2.txt
книга,6.81045E-05,51.txt
книга,6.81045E-05,57.txt
книга,6.81045E-05,58.txt
книга,6.81045E-05,71.txt
книга,6.81045E-05,72.txt
плохой,6.81045E-05,60.txt
плохой,6.81045E-05,64.txt
плохой,6.81045E-05,65.txt
автор,6.8055E-05,77.txt
автор,6.8055E-05,80.txt
автор,6.8055E-05,81.txt
администрирование,6.803E-05,8.txt
версия,6.803E-05,8.txt
выделять,6.803E-05,8.txt
дизайн,6.803E-05,8.txt
менеджмент,6.803E-05,8.txt
новость,6.803E-05,8.txt
поддержка,6.803E-05,8.txt
про,6.803E-05,55.txt
про,6.803E-05,8.txt
семинар,6.803E-05,8.txt
служба,6.803E-05,8.txt
тариф,6.803E-05,8.txt
время,6.8016E-05,41.txt
время,6.8016E-05,42.txt
много,6.8016E-05,71.txt
тот,6.8016E-05,94.txt
тот,6.8016E-05,96.txt
тот,6.8016E-05,97.txt
хороший,6.8016E-05,41.txt
хороший,6.8016E-05,42.txt
хороший,6.8016E-05,72.txt
хороший,6.8016E-05,73.txt
безопасность,6.80001E-05,51.txt
безопасность,6.80001E-05,57.txt
безопасность,6.80001E-05,58.txt
безопасность,6.80001E-05,61.txt
безопасность,6.80001E-05,99.txt
взгляд,6.80001E-05,51.txt
взгляд,6.80001E-05,56.txt
взгляд,6.80001E-05,57.txt
взгляд,6.80001E-05,58.txt
взгляд,6.80001E-05,83.txt
взгляд,6.80001E-05,89.txt
взгляд,6.80001E-05,90.txt
видеть,6.80001E-05,41.txt
видеть,6.80001E-05,42.txt
видеть,6.80001E-05,56.txt
видеть,6.80001E-05,68.txt
видеть,6.80001E-05,83.txt
видеть,6.80001E-05,89.txt
видеть,6.80001E-05,9.txt
видеть,6.80001E-05,90.txt
дело,6.80001E-05,51.txt
дело,6.80001E-05,57.txt
дело,6.80001E-05,58.txt
задача,6.80001E-05,68.txt
задача,6.80001E-05,9.txt
мало,6.80001E-05,41.txt
мало,6.80001E-05,42.txt
мало,6.80001E-05,51.txt
мало,6.80001E-05,56.txt
мало,6.80001E-05,57.txt
мало,6.80001E-05,58.txt
мало,6.80001E-05,61.txt
мало,6.80001E-05,99.txt
назад,6.80001E-05,41.txt
назад,6.80001E-05,42.txt
назад,6.80001E-05,68.txt
назад,6.80001E-05,9.txt
оставаться,6.80001E-05,41.txt
оставаться,6.80001E-05,42.txt
оставаться,6.80001E-05,61.txt
оставаться,6.80001E-05,99.txt
оставлять,6.80001E-05,51.txt
оставлять,6.80001E-05,57.txt
оставлять,6.80001E-05,58.txt
оставлять,6.80001E-05,68.txt
оставлять,6.80001E-05,83.txt
оставлять,6.80001E-05,89.txt
оставлять,6.80001E-05,9.txt
оставлять,6.80001E-05,90.txt
показывать,6.80001E-05,56.txt
показывать,6.80001E-05,83.txt
показывать,6.80001E-05,89.txt
показывать,6.80001E-05,90.txt
скоро,6.80001E-05,51.txt
скоро,6.80001E-05,56.txt
скоро,6.80001E-05,57.txt
скоро,6.80001E-05,58.txt
скоро,6.80001E-05,83.txt
скоро,6.80001E-05,89.txt
скоро,6.80001E-05,90.txt
сложный,6.80001E-05,51.txt
сложный,6.80001E-05,54.txt
сложный,6.80001E-05,56.txt
сложный,6.80001E-05,57.txt
сложный,6.80001E-05,58.txt
сложный,6.80001E-05,61.txt
сложный,6.80001E-05,68.txt
сложный,6.80001E-05,9.txt
сложный,6.80001E-05,99.txt
стартапа,6.80001E-05,41.txt
стартапа,6.80001E-05,42.txt
стартапа,6.80001E-05,51.txt
стартапа,6.80001E-05,57.txt
стартапа,6.80001E-05,58.txt
технология,6.80001E-05,56.txt
технология,6.80001E-05,83.txt
технология,6.80001E-05,89.txt
технология,6.80001E-05,90.txt
комментарий,6.79963E-05,32.txt
комментарий,6.79963E-05,53.txt
больше,6.79225E-05,1.txt
больше,6.79225E-05,2.txt
больше,6.79225E-05,20.txt
больше,6.79225E-05,26.txt
больше,6.79225E-05,27.txt
больше,6.79225E-05,55.txt
больше,6.79225E-05,70.txt
больше,6.79225E-05,73.txt
больше,6.79225E-05,74.txt
больше,6.79225E-05,75.txt
больше,6.79225E-05,84.txt
бывать,6.79225E-05,1.txt
бывать,6.79225E-05,13.txt
бывать,6.79225E-05,15.txt
бывать,6.79225E-05,2.txt
бывать,6.79225E-05,20.txt
бывать,6.79225E-05,55.txt
бывать,6.79225E-05,60.txt
бывать,6.79225E-05,64.txt
бывать,6.79225E-05,65.txt
бывать,6.79225E-05,72.txt
бывать,6.79225E-05,85.txt
бывать,6.79225E-05,87.txt
вызывать,6.79225E-05,1.txt
вызывать,6.79225E-05,15.txt
вызывать,6.79225E-05,17.txt
вызывать,6.79225E-05,2.txt
вызывать,6.79225E-05,20.txt
вызывать,6.79225E-05,26.txt
вызывать,6.79225E-05,27.txt
вызывать,6.79225E-05,47.txt
вызывать,6.79225E-05,55.txt
вызывать,6.79225E-05,73.txt
вызывать,6.79225E-05,78.txt
вызывать,6.79225E-05,84.txt
вызывать,6.79225E-05,86.txt
выходить,6.79225E-05,1.txt
выходить,6.79225E-05,13.txt
выходить,6.79225E-05,2.txt
выходить,6.79225E-05,20.txt
выходить,6.79225E-05,26.txt
выходить,6.79225E-05,27.txt
выходить,6.79225E-05,32.txt
выходить,6.79225E-05,72.txt
выходить,6.79225E-05,78.txt
выходить,6.79225E-05,85.txt
конечно,6.79225E-05,26.txt
конечно,6.79225E-05,27.txt
конечно,6.79225E-05,55.txt
конечно,6.79225E-05,60.txt
конечно,6.79225E-05,64.txt
конечно,6.79225E-05,65.txt
конечно,6.79225E-05,70.txt
конечно,6.79225E-05,73.txt
конечно,6.79225E-05,74.txt
конечно,6.79225E-05,75.txt
конечно,6.79225E-05,78.txt
конечно,6.79225E-05,85.txt
конкурс,6.79225E-05,1.txt
конкурс,6.79225E-05,13.txt
конкурс,6.79225E-05,16.txt
конкурс,6.79225E-05,17.txt
конкурс,6.79225E-05,2.txt
конкурс,6.79225E-05,20.txt
конкурс,6.79225E-05,26.txt
конкурс,6.79225E-05,27.txt
конкурс,6.79225E-05,47.txt
конкурс,6.79225E-05,55.txt
конкурс,6.79225E-05,71.txt
